name,desc,lat,lon
Shakerag,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4e4B7d6jUm-pEWYWmgCkexaxzTvzxjTW61uE41iNdma8CuqJobfIb7L8t0QH8giwP08KxNSv0hkqRmZYgXXPHdJTZSdClYFXIY_2CcIeoktGYq1o_69k3A_mvWni4MLP1K"" height=""200"" width=""auto"" /><br><br>Shake Rag, located east of the old M&O (later GM&O) railway tracks and extending northward from Main Street, was one of several historic African American communities in Tupelo. By the 1920s blues and jazz flowed freely from performers at Shake Rag restaurants, cafes, and house parties, and later from jukeboxes, while the sounds of gospel music filled the churches. The neighborhood was leveled and its residents relocated during an urban renewal project initiated in the late 1960s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.257695,-88.698399
Sid Hemphill,"Sid Hemphill (1878-1961) was the most storied African American musician in the Mississippi hills in the early decades of the 20th century, a multi-instrumentalist, singer, composer, bandleader and instrument maker whose music largely predated the traditional blues form. He was the first to record Mississippi fife and drum music in 1942. The patriarch of a talented musical family, Hemphill passed his legacy on most memorably to his granddaughter Jessie Mae Hemphill, a world-renowned blues performer.",34.6179654,-89.9646914
Skip James,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v53mJkH9q8IJ9zdrz7mj5JfNvG1AcZXtpj91yEMdxq3x_LmkpCvc_mB7jRlKAM0_0wLdDF56oFzU9uQWCgluWM-QKhctEYH5_f7rrkDYgawWlY_Tk_pVbEPWDSepzzmS1NQUVQ"" height=""200"" width=""auto"" /><br><br>The haunting quality of Nehemiah “Skip” James’s music earned him a reputation as one of the great early Mississippi bluesmen. James (1902-1969) grew up at the Woodbine Plantation and as a youth learned to play both guitar and piano. At his 1931 session for Paramount he recorded eighteen songs, including the dark-themed “Devil Got My Woman” and “Hard Time Killing Floor Blues.” He later became a minister, but returned to performing blues during the 1960s “blues revival.”<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.640364,-90.3725
Son House,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7jCrA7utNnQdnpPjoPDjsugZPdKyCcvQiLpLNaRC3Hwbj9Ltc_8o1LsdWTWsFNMQ6cEdneuet-MFqF-UEQkiH52MXgnoMCe9eY4TPTQIJWkuTqOzN8Acp9Ft0951rGkycIFNo"" height=""200"" width=""auto"" /><br><br>Son House lived in the Robinsonville-Lake Cormorant area in the 1930s and early ‘40s and did a Library of Congress recording at the Clack Store, which stood close to this site.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.8448385,-90.2961905
Sonny Boy Williamson II,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6wAwL76nuA0XLH3GV4vD08JB6faLi2Rn-g1-qXcA8AAVBgmYRZ2e3vCVAJGzxPNqvy2j1mn63bW8Pw9aAjL4Fxax-DXOpQQun4ipj3piW_Wqi8V1N6p3u8reqsGYEg5nZlYhqA"" height=""200"" width=""auto"" /><br><br>Sonny Boy Williamson (c. 1912-1965), one of the premier artists in blues history, was born on a Glendora plantation under the name Alex Miller. A colorful character and charismatic performer, he was widely known as “Rice” Miller or ""Sonny Boy No. 2""—in deference to another bluesman who had recorded earlier as ""Sonny Boy ""Williamson. Miller’s mastery of the blues idiom resonated through all phases of his work as a singer, songwriter, and harmonica player.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.829674,-90.293903
Sonny Boy Williamson in Helena,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4iC6RBltKfUoPtbB0n-Ql8YGpmev5pe6GQHBpEo_apIwmIhIFHxpbZ8nR1VN-F8QpGVRYluvWtRRy3skNf3LA4TkSYfKnpPA-MxIk7K4KGr-cD853YoAfL86Bz3cDL0EbqVQ"" height=""200"" width=""auto"" /><br><br>Helena was home to a flourishing blues scene that inspired Sonny Boy Williamson and other legendary musicians from Mississippi, including Robert Johnson, Pinetop Perkins, Houston Stackhouse, James ""Peck"" Curtis and Honeyboy Edwards, to take up residence here in the 1930s and '40s. They and many others performed at a famous juke joint at this site called the Hole in the Wall. Williamson's rise to fame began in Helena as the star of KFFA radio's ""King Biscuit Time.""",34.523768,-90.5870206
Subway Lounge/Summers Hotel,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6Bn0M3mkHrEh0-wEIce5pV3bBVb6wuwbzS0KwaUBfKBU3sJqDUgzhVC50deQ_8FzP1D-KhXaBMgtv2AnpJvEjgmrebsP9iUTEUqxS7mgBoRWgKFlxlYdACekp99AkZn_Nbag8_5A"" height=""200"" width=""auto"" /><br><br>During the era of segregation, traveling African Americans had few options for lodging. In Jackson, many black musicians stayed at the Summers Hotel, established in 1944 by W.J. Summers. In 1966 Summers opened a club in the hotel basement that he called the Subway Lounge. The Subway was a regular jazz venue and offered popular late night blues shows from the mid-1980s until the hotel’s demolition in 2004. <br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.299935,-90.196617
Summit Street,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4VBpZVyjwS6gg5iwl2F5s8xucdtxO7JcvpCRs69kU1j8eHD7enFZ5PELtrSb_bqObufLZW6msBm-WGGVbe0OlcFdtWfLHnm83W26KQi8xzZUn2ixtmevu9WsYfTxOjHXHfmDSLvVi5"" height=""200"" width=""auto"" /><br><br>Summit Street was a thriving African American business district during the era of segregation, as well as a hotbed of musical activity. Blues, jazz, and rhythm & blues bands entertained at various nightclubs, cafes, and hotels, and many musicians lived nearby. In McComb and many other cities, commerce in areas such as Summit Street began to decline when much of the African American trade dispersed to other parts of town after the coming of integration in the 1960s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.254903,-90.4535
Sunflower River Blues & Gospel Festival,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4NEZaPFse82tJKAa8nhRVSyqHafMgIBZ6Mb1kp6WMabMM0P5tP9qkkzPicM2GbcZcGR-Wx4li7X-AdpFKUiSbH7bQ2Bie1XCGlfUgaF_jcoT6T-wPXEONWY181B8Rnb6Ee20q4KwyfOVI"" height=""200"" width=""auto"" /><br><br>The Sunflower River Blues & Gospel Festival, a preeminent showcase for homegrown Mississippi talent, began in 1988 as a promotion to draw area shoppers to downtown Clarksdale. The festival's dedication to presenting authentic blues soon made it a renowned attraction for blues enthusiasts from around the world, as local favorites began sharing the stage with an international cast of guest stars.",34.200589,-90.572539
Sunnyland Slim,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4EfAU9C7PwXOJq-KQ2zuERqsVmOoMLj8uK09t-TVLb99JbQ321N0LRAY0skQ-gWwfG0dPUguN5CN8PT8wAH4FayBViZK3p81P5tXu6lbhgMLapx-Dr2X1OdcZ69XR3sZfS7b2xB6I"" height=""200"" width=""auto"" /><br><br>Albert Luandrew, better known as Sunnyland Slim, who was born in Vance (c. 1906), was a central figure on the Chicago blues scene from the 1940s until his death in 1995. Other noted Chicago bluesmen with Quitman County roots included Snooky Pryor, Jimmy Rogers, and Earl Hooker, while county natives Big Jack Johnson, James ""Super Chikan"" Johnson, and Johnnie Billington achieved renown while living in Mississippi. Lambert's strip of juke joints on 8th Street was once a hub of blues activity.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.201581,-90.283601
Tate County Blues: Coldwater,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5YEC0T5kVh7HPZl4mAFPQuo2p58YJuD1fCtMmN__MCA0Tr8G36c_FTkIIg_7cRLyNpKyFYmUi2Ybcb4UzZ1VzHwueDZ3eHsZOkjuxN4ioS5PzskhwDJyN3TlJkiIj9NC4webLfo3Lt1A"" height=""200"" width=""auto"" /><br><br>The Coldwater area has been home to a wide array of African American singers and musicians, including Chicago-based singer Big Time Sarah (Streeter), R. L. Burnside’s son Duwayne Burnside, soul vocalist Bill Coday, and Stonewall Mays, who often played his guitar on the square here. Guitarist Larry Burton and his brother Aron, a bassist who was born in Thyatira, worked as sidemen with many leading artists, and also recorded albums under their own names.",34.68831,-89.976354
The Blue Room,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4n-2G24390epxrmrch6ha4c_Zo835BOLfDlhrds16HUfmKAyUtYSR4T-dGgwa51QtM1wvpPzPI_S_JS_57fILT0ygV_Uv6NfP_CeemNtYbZuYo5qWeWSQLxr3VGaR2Pyg_R7k"" height=""200"" width=""auto"" /><br><br>One of the most storied night spots in the South, the Blue Room, which stood across the street at 602 Clay Street, was operated for more than thirty years by flamboyant owner Tom Wince. Ray Charles, Fats Domino, B. B. King, Dinah Washington, Louis Armstrong, and Little Milton were among the many stars who played here. In the 1940s and '50s Wince was the most important blues promoter in Mississippi, booking bands through a network of nightclubs and halls across the state and in Louisiana.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",32.35031,-90.883198
The Blues Foundation,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4DkwIro0JPzXc2GVTbDOwAmBxkPYhNWaWJUWyzF1OEom3C5OZ2ZTPmm6zCki4jLKbH_jCNf1pmq3zSkmeDYbc56P9aRv3OKyA2T7J86NRqjJRUNIEPGUeMZXLLWuEYGCpjjCN2nTgGzZ8oHw"" height=""200"" width=""auto"" /><br><br>The Blues Foundation, the world's premier organization dedicated to honoring, preserving, and promoting the blues, was founded in Memphis in 1980. Mississippi-born performers and business professionals in the Foundation's Blues Hall of Fame outnumber those from any other state, and Mississippians have also won many annual Blues Music Awards, Keeping the Blues Alive Awards, and International Blues Challenge talent competitions sponsored by the Foundation.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",35.1350541,-90.0588583
The Dickinson Family,"James Luther “Jim” Dickinson (1941-2009) played a central role in the Memphis and North Mississippi blues scenes for many decades as a producer, vocalist and pianist. In 1996 his sons Luther and Cody formed the North Mississippi Allstars together with their Hernando High School classmate Chris Chew.",34.8238532,-89.9955261
The Enlightenment of W.C. Handy,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6tzsm0aPBnJXDw4b1Bbn8o2ayQH72nnQuV2TN09XqWSKT6uhEvXuyQkrmqkvUQx9C_uGtaoekyIbFKsJgy0-su1VnQPaoy6Vn-WpbkR128FdvfCbiSytzkQ1uw-dc_SNqSFCJk_EHF47RNK2U"" height=""200"" width=""auto"" /><br><br>In W.C. Handy's famous account of his ""enlightenment"" in Cleveland, a ragged local trio was showered with coins after Handy's orchestra of trained musicians had been unable to similarly excite the crowd. In early manuscripts of his book Father of the Blues Handy identified the leader of the trio as Prince McCoy, but when the book went to press in 1941 McCoy's name had been removed. McCoy (c. 1882-1968) later led a popular orchestra in Greenville but never received public recognition for his role in inspiring Handy.",33.744216,-90.724135
"""The Natchez Burning""","<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4xm2bMOGivjl2Q4eGYwOt5ZAjUEjiouwSo7IendiV7lfHtu7t6cNxeW6-GGdP51CYMGR3eFFBLDms1rEVa7mMrl3aRENHi_KYvuECJiJy6uii4N9_vcc5S_e1KqeWV3XOmT_cwF9SwLtM"" height=""200"" width=""auto"" /><br><br>This marker commemorates the lives lost in the Rhythm Club fire including orchestra leader Walter Barnes.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.56087,-91.404029
The New World,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4VytzkvuEuotGjeB0LebAEstouf5hnR1bAjixFDAF6H-EVnTQju8qyPrWznB7JXLqPDWgIAdquwrzOY_3N7Bcw6alkKilC7LvF5QHYpWA-bzmCfwlsGPrDluhMUlMDnLz4JTQ"" height=""200"" width=""auto"" /><br><br>This neighborhood, known since the turn of the twentieth century as the New World, was a breeding ground for ragtime, blues, and jazz music in Clarksdale's early days as a prosperous and adventurous new cotton town, when brothels here attracted both white and black clientele. Jews, Italians, Chinese, Syrians, and Greeks owned various local businesses, as did some African Americans who lived here, including the Messenger family, which opened its first business on this block in the early 1900s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.198439,-90.572222
The Red Tops,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6iE6SVyk4X2JSRjSQmbSG1wxaUQBsXNE96Cuo5vUo4LAUaqd7VGHHmkwLfp-Jduk8-VO5kcWgyLTMT-xRnAuke-Loi9uMFo5SdFlLiOtJdF8_x-OYmXNc3bPQIk17lrWCVuQ"" height=""200"" width=""auto"" /><br><br>Between 1953 and 1974 the Vicksburg-based Red Tops entertained legions of dancers with their distinctive mix of blues, jazz, and pop. <br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.350093,-90.881385
The Staple Singers,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7IusG-rhMbGWYoHdlu8cjLMGjdwFRLBWW8XKkOpITDNv4QBZ5zzQfoE3EdEglJanXk3H1Z0ASo1gK5AVy3u3JrEkcbiV-5YDDCMb-ZTtM7XHixZHc_iymOPdaiDJMPmYxCs188HhUa3w"" height=""200"" width=""auto"" /><br><br>Roebuck ""Pops"" Staples, who lived on the Dockery plantation near Drew in the 1920s and '30s, was the founder of the Staple Singers, one of America's foremost singing groups. The group included his children Cleotha and Pervis Staples, who were born at Dockery, and Mavis and Yvonne, who were born after the family moved to Chicago in 1936. Among the Staple Singers' gospel, rhythm & blues, and pop hits were the No. 1 pop records ""I'll Take You There"" and ""Let's Do It Again.""<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",33.810871,-90.528009
Tommy Johnson,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6ysGle3-EJKlKNOq9r1f2K9R7YVVFVElPO8z8532yETTpkuN_tGps5KVsoOXutYoPD86rUFWLSnVMEsp5CbJUoVQ-T5kD5Rgvo0pNdGpBQ_kfcwLF2P8b3k6FwMdbkWAI-Rp4W6F-3"" height=""200"" width=""auto"" /><br><br>Tommy Johnson grew up  in the Crystal Springs area, where he often performed with his brothers LeDell and Mager.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.987422,-90.358472
Tommy McClennan,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7w-gQ3jwDfT50eVSxEs8hfXvbyQyYdIMGlZGZqaFUGitVVYGI3_MahSEGYWXxQzeG7yk-yGrob00_wOueakCRCtiMFRFsRgn2xNarz-QhWj5kbe5QHnRpGz8OygpRw54QVJi4mKdCTeWCy"" height=""200"" width=""auto"" /><br><br>Tommy McClennan (c. 1905-1961) was one of America's most successful down-home blues recording artists during the period when he recorded 20 singles for the Bluebird label (1939-1942). Among McClennan's most notable numbers were ""Bottle It Up and Go,"" ""Cross Cut Saw,"" ""Travelin' Highway Man,"" and ""New Highway No. 51 Blues."" McClennan, famed for his raucous, uninhibited singing and guitar playing, frequented this section of Yazoo City when he lived on the nearby J. F. Sligh plantation.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",32.8481,-90.415485
Trumpet Records,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7nFY4mFHgX5rjDAkZe0U_GtwvQooeGRHrSGVTmlbMp2tK5ZTE9aWXGWbb9vkTezTw0vOGE8z9dEEzrt7HP8eTf_JFs2Ol6YszGloHa0u5JNS_0KMHPhKHavFDdZuVEMpn69g"" height=""200"" width=""auto"" /><br><br>Trumpet Records was the first record company in Mississippi to achieve national stature through its distribution, sales, radio airplay and promotion. Willard F. and Lillian S. McMurry launched the label from their retail store, the Record Mart, at 309 North Farish Street, in 1950. The first releases by Mississippi blues legends Sonny Boy Williamson No. 2, Elmore James, and Willie Love appeared on Trumpet. The label used several different studios for recording sessions, including Diamond Studio, housed here in the back room of the store.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.303494,-90.18862
Turner's Drug Store,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4rKSv8F9WsoBTW5c33Hyb-xf_2BUFoOlPbbI5R8ix5Gg3cQCyMg6zUiCyuTMp6CyE6rpir6gBk2sTB1p9jpt8iV8Av4Kh22kZrQmaPeOOS1nMr_9rQFO5QPCTVj1ks_jSD9VUSSKt_zEj1"" height=""200"" width=""auto"" /><br><br>The names of Turner’s Drug Store (located on this corner) and the Easy Pay Store across the street are etched into blues history as sponsors of some of the first radio programs in Mississippi to feature Delta blues. In 1947-48 stations in Yazoo City and Greenville began broadcasting live performances by Sonny Boy Williamson No. 2 and Elmore James from Belzoni via remote transmission. Williamson, James, and other musicians often performed outside the stores, and inside the Easy Pay as well.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.177462,-90.488945
Two Steps from the Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4n95sHuK__UywWH9VJKoW4fQiDFbGEr2uvkbVoMLzdRUCL1fg8WMtE8DYeuIUADwZ0zEvv3XAHlkkMMWaGAsMGl8z8JMAgRUuWUnEPM2YhsqJWXMYTbBYya_yK5qpl2X9PJ1s"" height=""200"" width=""auto"" /><br><br>""Two Steps From the Blues"" might refer to Choctaw County's location, a bit off the path from the well-known blues highways and byways of Mississippi, but it is also the title of a classic blues song written by a native of Ackerman, ""Texas"" Johnny Brown. The son of another Ackerman bluesman, Cranston Exerville ""Clarence"" Brown, Johnny was born in 1928 and moved to Texas in the 1940s. Other blues artists from the county have included Levester ""Big Lucky"" Carter and Therley ""Speedy"" Ashford, who both recorded in Memphis.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",33.310092,-89.170704
Tyrone Davis,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4nEd4tmTHx107UJJT4DfZxto43N90kI9o-AVf6uG15YBwq9E05d56GII9q3K3FFU5Y_GdylrO1cCXAxwdmm1NSKpzQgCmDPxlUTxan8lN4nZ9bjXlLrChhFqdsaRWOj7eoPliUqpSV"" height=""200"" width=""auto"" /><br><br>Tyrone Davis, one of America's most popular soul singers, was born on a plantation near Leland on May 4, 1938. Davis lived in Leland before moving to Chicago, where he began his career billed as ""Tyrone the Wonder Boy."" From 1969 to 1988 Davis had forty-three singles on the national rhythm & blues charts, including the No. 1 hits ""Can I Change My Mind,"" ""Turn Back the Hands of Time,"" and ""Turning Point."" His aunt and uncle once operated a cafe at this site.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",33.406958,-90.89781
Wade Walton,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v73-0cCnS25ZMpWVGaXu1Zwc0v1AwuxTR9O-1VaNAErt67ZNPHJB94wOD3oFgh9lHwzwEcCOxrUTbyQZhGBMlomvDSCuwn_1ti0VaoOby-a74WblSsnexx9DbxNrQ6wwXWyXsUfYQ"" height=""200"" width=""auto"" /><br><br>One of Clarksdale's most talented and renowned blues musicians, Wade Walton (1923-2000) chose to pursue a career as a barber rather than as a professional enter-tainer. Walton never lost his love for blues, however, and often performed for customers and tourists at his barbershops, including the one he operated at this site from 1990 to 1999. Walton, a popular and respected local figure and a charter member of the city's NAACP chapter, was inducted into the Clarksdale Hall of Fame in 1989.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.20103,-90.572013
W.C. Handy Birthplace,"William Christopher Handy, widely honored as the ""Father of the Blues,"" was born in this house on November 16, 1873. In his autobiography, Handy traced the key events in his discovery of the blues back to his time in the Mississippi Delta, beginning in 1903. He also wrote that the music he had heard as a child in Florence ""generated the motif for my blues."" Here he also received the musical training in school and church that prepared him for his illustrious career.",34.7957791,-87.6848888
W. C. Handy Encounters the Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v65Mnn4uqiBJGwfe_t1jAgH8buUwFJVnSNA6OTvJqt9KlND3SZwNUeBnJGIQ8cgvjgGBSmX5XKnXFVsH4X-jKiSZDOTtamwEzgsNM77LPoq83lVz154wBXJ0ZBc7tWKXgav8MMHypvp_o6J"" height=""200"" width=""auto"" /><br><br>Bandleader W. C. Handy was waiting for a train here at the Tutwiler railway station circa 1903 when he heard a man playing slide guitar with a knife and singing “Goin’ where the Southern cross’ the Dog.” Handy later published an adaptation of this song as “Yellow Dog Blues,” and became known as the “Father of the Blues” after he based many of his popular orchestrations on the sounds he heard in the Delta.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.014448,-90.431954
WGRM,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v58ODwoJS8m04xtSslkFFxPkxXe2lBKmqzzIVB52kmnE-44Vu_RZ6coXgIJRYnwa5dTjuB79HQewkKgKSuu5oZmiC1CyiCLk7psJFQB4WD41DNOlGev62kx922zY9-NPg"" height=""200"" width=""auto"" /><br><br>B.B. King was first heard on the air at WGRM’s studio.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.519669,-90.182498
"""Where the Southern Cross the Dog""","<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4dX3GDFVuN2HNNCBsmeTfWRKE8_p4mQtOzbCEXB7_JIddobQOE-ydts35aGdsdJmw6efUTEKR-HlVrw_bdLbs4dG9XFAfHSJ013-fhWSlmFKtsok1ADFdWSyr2JVDPGvBC94sHtSKqCFt5kVeCvGtV"" height=""200"" width=""auto"" /><br><br>This marker will be unveiled on October 2, 2014.<br>W. C. Handy, ""The Father of the Blues,"" immortalized the crossing of the Southern Railway and the Yazoo Delta (""Yellow Dog"") Railroad at Moorhead in his 1914 song ""Yellow Dog Rag,"" better known under its later title, ""Yellow Dog Blues."" Handy wrote that he first heard the line ""Goin' where the Southern cross the Dog"" sung by a guitarist at the Tutwiler train station (c. 1903). Moorhead became a hub not only of rail transportation but of blues activity in local juke joints.",33.450323,-90.507007
William Ferris,"The long and distinguished career of William “Bill” Ferris, one of America’s leading folklorists, was inspired by the blues, religious music, and stories he heard while growing up on his family’s farm in rural Warren County. Ferris documented Mississippians through recordings, books, film and photography, and brought broader recognition to the blues and other folk expressions through his advocacy work in academia and at the National Endowment for the Humanities. https://msbluestrail.org/blues-trail-markers/william-r-ferris",32.3521506,-90.8816349
Willie Dixon,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5XjqYQW3uzAS8m050Q2_dbAHjsbgJWMll32rSETfVXDUi0lld3NLI-prvzpvOON5kb6dOcq0fJQRsrJDLp_LfdzucDE1j7HwweADEryb-g1Uug51dydHkKff9MpGdJJmm-fNOtfSc"" height=""200"" width=""auto"" /><br><br>Willie Dixon, who defined the blues as “the facts of life,” was born less than a mile from this site.  His achievements earned him induction into both the Rock and Roll and Blues Halls of Fame.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.348126,-90.883431
Willie Mitchell,"As a producer, studio engineer, trumpeter and bandleader, Willie Mitchell played a central role in the rise of Memphis as a center for soul music. Mitchell, born in Ashland on March 1, 1928, made many recordings under his own name, including ""Soul Serenade."" Best known for the classic hits he produced by Al Green, Mitchell also supervised sessions by Mississippians including Syl Johnson (a fellow Benton County native), Otis Clay and Denise LaSalle. He died in Memphis on January 5, 2010.",34.833213,-89.175329
Woodville Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7ib5BG7bgXx3i4ljnnwrNGJXkTE1DXl9HyznwPoqZo-TT2BfSI9eOgpq1rJNcvXdYFXG2_Kb9_NKRuzICJLehSiX0fJvX3BlVQphWN_D4iH6f5Si38ZQrBEbopMC6Jo3bzxVOad1di"" height=""200"" width=""auto"" /><br><br>Musicians from Woodville demonstrate the breadth of the blues’s influence on American music. Composer William Grant Still incorporated the blues into his “Afro-American Symphony,” while the innovative saxophonist Lester “Pres” Young helped define the blues-infused jazz styles of the Count Basie orchestra and vocalist Billie Holiday. More traditional blues artists from the area include Scott Dunbar and his protégé Robert Cage.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.103189,-91.299794
WROX,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7B4jWwlKk8LNFRqNGOV7g56cJ6XobzihKkMl4iVZBJxyHEe1-vo4pqnzz6sUHDC4PDpf0k0OZndS1EOpZ6ovC_BHLeVw5KZwT8rinft2NXyINnuxVL25AF34EwSGz2"" height=""200"" width=""auto"" /><br><br>WROX, Clarksdale’s first radio station, went on the air on June 5, 1944, from studios at 321 Delta Avenue. From 1945 until 1955 the station was headquartered here at 257 Delta. Legendary disc jockey Early “Soul Man” Wright became the top personality in local broadcasting after joining the WROX staff. Among the notable blues artists who hosted programs or performed on the air at this site were Ike Turner, Robert Nighthawk, Sonny Boy Williamson No. 2, Raymond Hill, and Doctor Ross.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.201341,-90.574754
